movieNm,actCd,actNm,actRl,act_viewer,act_point
닥터 스트레인지,10073160,치웨텔 에지오포,배우,3296754.1,7.129
트리플 9,10073160,치웨텔 에지오포,배우,3296754.1,7.129
시크릿 인 데어 아이즈,10073160,치웨텔 에지오포,배우,3296754.1,7.129
닥터 스트레인지,10073160,치웨텔 에지오포,배우,3296754.1,7.129
트리플 9,10073160,치웨텔 에지오포,배우,3296754.1,7.129
시크릿 인 데어 아이즈,10073160,치웨텔 에지오포,배우,3296754.1,7.129
닥터 스트레인지,10073160,치웨텔 에지오포,배우,3296754.1,7.129
트리플 9,10043430,안소니 마키,배우,41414.16666666666,6.87125
디트로이트,10043430,안소니 마키,배우,41414.16666666666,6.87125
트리플 9,10043430,안소니 마키,배우,41414.16666666666,6.87125
디트로이트,10043430,안소니 마키,배우,41414.16666666666,6.87125
트리플 9,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
나우 유 씨 미 2,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
혹성탈출: 종의 전쟁,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
한 솔로: 스타워즈 스토리,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
트리플 9,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
나우 유 씨 미 2,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
혹성탈출: 종의 전쟁,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
한 솔로: 스타워즈 스토리,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
트리플 9,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
나우 유 씨 미 2,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
혹성탈출: 종의 전쟁,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
한 솔로: 스타워즈 스토리,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
트리플 9,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
나우 유 씨 미 2,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
혹성탈출: 종의 전쟁,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
한 솔로: 스타워즈 스토리,10052042,우디 해럴슨,배우,764694.5714285716,7.410476190476189
트리플 9,20114302,노만 리더스,배우,23647.0,7.413333333333334
트리플 9,10041669,아론 폴,배우,42853.25,6.539999999999999
크리미널,10000433,갤 가돗,배우,641981.0,7.9499999999999975
원더 우먼,10000433,갤 가돗,배우,641981.0,7.9499999999999975
저스티스 리그,10000433,갤 가돗,배우,641981.0,7.9499999999999975
크리미널,10000433,갤 가돗,배우,641981.0,7.9499999999999975
원더 우먼,10000433,갤 가돗,배우,641981.0,7.9499999999999975
저스티스 리그,10000433,갤 가돗,배우,641981.0,7.9499999999999975
크리미널,10000433,갤 가돗,배우,641981.0,7.9499999999999975
원더 우먼,10000433,갤 가돗,배우,641981.0,7.9499999999999975
저스티스 리그,10000433,갤 가돗,배우,641981.0,7.9499999999999975
크리미널,10000433,갤 가돗,배우,641981.0,7.9499999999999975
원더 우먼,10000433,갤 가돗,배우,641981.0,7.9499999999999975
저스티스 리그,10000433,갤 가돗,배우,641981.0,7.9499999999999975
브루클린,20181781,도널 글리슨,배우,735509.8333333335,8.276
아메리칸 메이드,20181781,도널 글리슨,배우,735509.8333333335,8.276
피터 래빗,20181781,도널 글리슨,배우,735509.8333333335,8.276
브루클린,20181781,도널 글리슨,배우,735509.8333333335,8.276
아메리칸 메이드,20181781,도널 글리슨,배우,735509.8333333335,8.276
피터 래빗,20181781,도널 글리슨,배우,735509.8333333335,8.276
브루클린,20181781,도널 글리슨,배우,735509.8333333335,8.276
아메리칸 메이드,20181781,도널 글리슨,배우,735509.8333333335,8.276
피터 래빗,20181781,도널 글리슨,배우,735509.8333333335,8.276
브루클린,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
레이디 버드,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
체실 비치에서,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
브루클린,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
레이디 버드,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
체실 비치에서,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
브루클린,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
레이디 버드,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
체실 비치에서,10040143,시얼샤 로넌,배우,208657.83333333328,7.4125
파라노말 액티비티: 더 고스트 디멘션,10044426,크리스 J. 머레이,배우,54972.0,5.53
파라노말 액티비티: 더 고스트 디멘션,10074694,브릿 쇼,배우,54972.0,5.53
위대한 소원,10019043,류덕환,배우,311191.5,7.053333333333334
혼숨,10019043,류덕환,배우,311191.5,7.053333333333334
위대한 소원,10019043,류덕환,배우,311191.5,7.053333333333334
혼숨,10019043,류덕환,배우,311191.5,7.053333333333334
위대한 소원,10043631,안재홍,배우,545879.5,7.868571428571428
조작된 도시,10043631,안재홍,배우,545879.5,7.868571428571428
임금님의 사건수첩,10043631,안재홍,배우,545879.5,7.868571428571428
소공녀,10043631,안재홍,배우,545879.5,7.868571428571428
위대한 소원,10043631,안재홍,배우,545879.5,7.868571428571428
조작된 도시,10043631,안재홍,배우,545879.5,7.868571428571428
임금님의 사건수첩,10043631,안재홍,배우,545879.5,7.868571428571428
소공녀,10043631,안재홍,배우,545879.5,7.868571428571428
위대한 소원,10043631,안재홍,배우,545879.5,7.868571428571428
조작된 도시,10043631,안재홍,배우,545879.5,7.868571428571428
임금님의 사건수첩,10043631,안재홍,배우,545879.5,7.868571428571428
소공녀,10043631,안재홍,배우,545879.5,7.868571428571428
위대한 소원,10043631,안재홍,배우,545879.5,7.868571428571428
조작된 도시,10043631,안재홍,배우,545879.5,7.868571428571428
임금님의 사건수첩,10043631,안재홍,배우,545879.5,7.868571428571428
소공녀,10043631,안재홍,배우,545879.5,7.868571428571428
위대한 소원,20111717,전노민,배우,104503.0,6.9433333333333325
위대한 소원,10061272,전미선,배우,219637.66666666663,7.0
내게 남은 사랑을,10061272,전미선,배우,219637.66666666663,7.0
위대한 소원,10061272,전미선,배우,219637.66666666663,7.0
내게 남은 사랑을,10061272,전미선,배우,219637.66666666663,7.0
캡틴 아메리카: 시빌 워,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
어메이징 메리,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
어벤져스: 인피니티 워,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
캡틴 아메리카: 시빌 워,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
어메이징 메리,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
어벤져스: 인피니티 워,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
캡틴 아메리카: 시빌 워,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
어메이징 메리,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
어벤져스: 인피니티 워,10077150,크리스 에반스,배우,3569873.619047619,8.021333333333335
캡틴 아메리카: 시빌 워,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
스파이더맨: 홈 커밍,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
어벤져스: 인피니티 워,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
캡틴 아메리카: 시빌 워,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
스파이더맨: 홈 커밍,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
어벤져스: 인피니티 워,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
캡틴 아메리카: 시빌 워,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
스파이더맨: 홈 커밍,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
어벤져스: 인피니티 워,10016538,로버트 다우니 주니어,배우,3950114.125,7.829259259259259
시크릿 인 데어 아이즈,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
라이언,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
지니어스,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
매혹당한 사람들,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
킬링 디어,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
아쿠아맨,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
시크릿 인 데어 아이즈,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
라이언,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
지니어스,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
매혹당한 사람들,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
킬링 디어,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
아쿠아맨,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
시크릿 인 데어 아이즈,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
라이언,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
지니어스,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
매혹당한 사람들,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
킬링 디어,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
아쿠아맨,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
시크릿 인 데어 아이즈,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
라이언,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
지니어스,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
매혹당한 사람들,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
킬링 디어,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
아쿠아맨,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
시크릿 인 데어 아이즈,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
라이언,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
지니어스,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
매혹당한 사람들,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
킬링 디어,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
아쿠아맨,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
시크릿 인 데어 아이즈,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
라이언,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
지니어스,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
매혹당한 사람들,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
킬링 디어,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
아쿠아맨,10008581,니콜 키드먼,배우,312804.86842105264,7.494117647058822
시크릿 인 데어 아이즈,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
머니 몬스터,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
원더,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
시크릿 인 데어 아이즈,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
머니 몬스터,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
원더,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
시크릿 인 데어 아이즈,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
머니 몬스터,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
원더,10069410,줄리아 로버츠,배우,124408.76190476195,7.534827586206897
탐정 홍길동: 사라진 마을,10057349,이제훈,배우,1519593.6,7.935555555555558
박열,10057349,이제훈,배우,1519593.6,7.935555555555558
아이 캔 스피크,10057349,이제훈,배우,1519593.6,7.935555555555558
탐정 홍길동: 사라진 마을,10057349,이제훈,배우,1519593.6,7.935555555555558
박열,10057349,이제훈,배우,1519593.6,7.935555555555558
아이 캔 스피크,10057349,이제훈,배우,1519593.6,7.935555555555558
탐정 홍길동: 사라진 마을,10057349,이제훈,배우,1519593.6,7.935555555555558
박열,10057349,이제훈,배우,1519593.6,7.935555555555558
아이 캔 스피크,10057349,이제훈,배우,1519593.6,7.935555555555558
매직브러시,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
슈퍼 프렌즈,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
부니베어: 로거빅 컴백홈 프로젝트,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
캡틴 샤키,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
매직브러시,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
슈퍼 프렌즈,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
부니베어: 로거빅 컴백홈 프로젝트,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
캡틴 샤키,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
매직브러시,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
슈퍼 프렌즈,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
부니베어: 로거빅 컴백홈 프로젝트,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
캡틴 샤키,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
매직브러시,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
슈퍼 프렌즈,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
부니베어: 로거빅 컴백홈 프로젝트,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
캡틴 샤키,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
매직브러시,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
슈퍼 프렌즈,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,10089884,홍진욱,배우,82220.58823529411,7.494117647058822
